,listing_id,year,month,days_per_month,available,occupied,occ_yr,occ%,occ_yr%,avg_price,neighborhood,zipcode,bedrooms,bathrooms,number_of_reviews,review_scores_rating,price,area,num_comp,revpar
13252,61224,2015,1,30,4,26,195,86.67,53.42,410.0,Chelsea,10011,2,1.0,17.0,91.0,410,Manhattan,36,355.347
13253,61224,2015,2,28,7,21,195,75.0,53.42,410.0,Chelsea,10011,2,1.0,17.0,91.0,410,Manhattan,36,307.5
13254,61224,2015,3,31,10,21,195,67.74,53.42,410.0,Chelsea,10011,2,1.0,17.0,91.0,410,Manhattan,36,277.734
13255,61224,2015,4,30,0,30,195,100.0,53.42,410.0,Chelsea,10011,2,1.0,17.0,91.0,410,Manhattan,36,410.0
13256,61224,2015,5,31,29,2,195,6.45,53.42,410.0,Chelsea,10011,2,1.0,17.0,91.0,410,Manhattan,36,26.445
13257,61224,2015,6,30,30,0,195,0.0,53.42,410.0,Chelsea,10011,2,1.0,17.0,91.0,410,Manhattan,36,0.0
13258,61224,2015,7,31,31,0,195,0.0,53.42,410.0,Chelsea,10011,2,1.0,17.0,91.0,410,Manhattan,36,0.0
13259,61224,2015,8,31,31,0,195,0.0,53.42,410.0,Chelsea,10011,2,1.0,17.0,91.0,410,Manhattan,36,0.0
13260,61224,2015,9,30,4,26,195,86.67,53.42,410.0,Chelsea,10011,2,1.0,17.0,91.0,410,Manhattan,36,355.347
13261,61224,2015,10,31,5,26,195,83.87,53.42,410.0,Chelsea,10011,2,1.0,17.0,91.0,410,Manhattan,36,343.867
13262,61224,2015,11,30,13,17,195,56.67,53.42,410.0,Chelsea,10011,2,1.0,17.0,91.0,410,Manhattan,36,232.347
13263,61224,2015,12,31,2,29,195,93.55,53.42,410.0,Chelsea,10011,2,1.0,17.0,91.0,410,Manhattan,36,383.555
13264,67947,2015,1,31,20,11,280,35.48,76.71,299.0,Chelsea,10011,2,1.0,71.0,94.0,325,Manhattan,36,106.0852
13265,67947,2015,2,28,8,20,280,71.43,76.71,499.0,Chelsea,10011,2,1.0,71.0,94.0,325,Manhattan,36,356.4357
13266,67947,2015,6,30,3,27,280,90.0,76.71,325.0,Chelsea,10011,2,1.0,71.0,94.0,325,Manhattan,36,292.5
13267,67947,2015,11,30,27,3,280,10.0,76.71,325.0,Chelsea,10011,2,1.0,71.0,94.0,325,Manhattan,36,32.5
13268,1746726,2015,9,30,5,25,257,83.33,70.41,595.0,Chelsea,10011,2,2.0,19.0,98.0,518,Manhattan,36,495.8135
13269,1746726,2015,10,31,0,31,257,100.0,70.41,595.0,Chelsea,10011,2,2.0,19.0,98.0,518,Manhattan,36,595.0
13270,1746726,2015,11,30,10,20,257,66.67,70.41,595.0,Chelsea,10011,2,2.0,19.0,98.0,518,Manhattan,36,396.6865
13271,1746726,2015,12,31,2,29,257,93.55,70.41,595.0,Chelsea,10011,2,2.0,19.0,98.0,518,Manhattan,36,556.6225
13272,67502,2015,1,31,0,31,193,100.0,52.88,225.0,Battery Park City,10280,2,1.0,19.0,88.0,225,Manhattan,12,225.0
13273,67502,2015,2,28,0,28,193,100.0,52.88,225.0,Battery Park City,10280,2,1.0,19.0,88.0,225,Manhattan,12,225.0
13274,67502,2015,3,31,0,31,193,100.0,52.88,225.0,Battery Park City,10280,2,1.0,19.0,88.0,225,Manhattan,12,225.0
13275,67502,2015,4,30,30,0,193,0.0,52.88,225.0,Battery Park City,10280,2,1.0,19.0,88.0,225,Manhattan,12,0.0
13276,67502,2015,5,31,31,0,193,0.0,52.88,225.0,Battery Park City,10280,2,1.0,19.0,88.0,225,Manhattan,12,0.0
13277,67502,2015,6,30,0,30,193,100.0,52.88,200.0,Battery Park City,10280,2,1.0,19.0,88.0,225,Manhattan,12,200.0
13278,67502,2015,7,31,0,31,193,100.0,52.88,200.0,Battery Park City,10280,2,1.0,19.0,88.0,225,Manhattan,12,200.0
13279,67502,2015,8,31,0,31,193,100.0,52.88,200.0,Battery Park City,10280,2,1.0,19.0,88.0,225,Manhattan,12,200.0
13280,67502,2015,9,30,23,7,193,23.33,52.88,200.0,Battery Park City,10280,2,1.0,19.0,88.0,225,Manhattan,12,46.66
13281,67502,2015,10,31,29,2,193,6.45,52.88,200.0,Battery Park City,10280,2,1.0,19.0,88.0,225,Manhattan,12,12.9
13282,67502,2015,11,30,28,2,193,6.67,52.88,200.0,Battery Park City,10280,2,1.0,19.0,88.0,225,Manhattan,12,13.34
13283,67502,2015,12,31,31,0,193,0.0,52.88,200.0,Battery Park City,10280,2,1.0,19.0,88.0,225,Manhattan,12,0.0
13284,68774,2015,1,30,4,26,247,86.67,67.67,275.0,East Village,10009,2,1.0,69.0,82.0,275,Manhattan,36,238.3425
13285,68774,2015,2,28,0,28,247,100.0,67.67,275.0,East Village,10009,2,1.0,69.0,82.0,275,Manhattan,36,275.0
13286,68774,2015,3,31,14,17,247,54.84,67.67,275.0,East Village,10009,2,1.0,69.0,82.0,275,Manhattan,36,150.81
13287,68774,2015,4,30,13,17,247,56.67,67.67,275.0,East Village,10009,2,1.0,69.0,82.0,275,Manhattan,36,155.8425
13288,68774,2015,5,31,12,19,247,61.29,67.67,275.0,East Village,10009,2,1.0,69.0,82.0,275,Manhattan,36,168.5475
13289,68774,2015,6,30,3,27,247,90.0,67.67,275.0,East Village,10009,2,1.0,69.0,82.0,275,Manhattan,36,247.5
13290,68774,2015,7,31,8,23,247,74.19,67.67,275.0,East Village,10009,2,1.0,69.0,82.0,275,Manhattan,36,204.0225
13291,68774,2015,8,31,16,15,247,48.39,67.67,275.0,East Village,10009,2,1.0,69.0,82.0,275,Manhattan,36,133.0725
13292,68774,2015,9,30,3,27,247,90.0,67.67,275.0,East Village,10009,2,1.0,69.0,82.0,275,Manhattan,36,247.5
13293,68774,2015,10,31,2,29,247,93.55,67.67,275.0,East Village,10009,2,1.0,69.0,82.0,275,Manhattan,36,257.2625
13294,68774,2015,11,30,8,22,247,73.33,67.67,275.0,East Village,10009,2,1.0,69.0,82.0,275,Manhattan,36,201.6575
13295,68774,2015,12,31,6,25,247,80.65,67.67,275.0,East Village,10009,2,1.0,69.0,82.0,275,Manhattan,36,221.7875
13296,2242345,2015,1,30,22,8,220,26.67,60.27,235.0,East Village,10009,2,1.0,29.0,94.0,325,Manhattan,36,62.6745
13297,2242345,2015,2,28,12,16,220,57.14,60.27,325.0,East Village,10009,2,1.0,29.0,94.0,325,Manhattan,36,185.705
13298,2242345,2015,3,31,9,22,220,70.97,60.27,325.0,East Village,10009,2,1.0,29.0,94.0,325,Manhattan,36,230.6525
13299,2242345,2015,4,30,4,26,220,86.67,60.27,325.0,East Village,10009,2,1.0,29.0,94.0,325,Manhattan,36,281.6775
13300,2242345,2015,5,31,9,22,220,70.97,60.27,325.0,East Village,10009,2,1.0,29.0,94.0,325,Manhattan,36,230.6525
13301,2242345,2015,6,30,12,18,220,60.0,60.27,325.0,East Village,10009,2,1.0,29.0,94.0,325,Manhattan,36,195.0
13302,2242345,2015,7,31,14,17,220,54.84,60.27,325.0,East Village,10009,2,1.0,29.0,94.0,325,Manhattan,36,178.23
13303,2242345,2015,8,31,15,16,220,51.61,60.27,325.0,East Village,10009,2,1.0,29.0,94.0,325,Manhattan,36,167.7325
13304,2242345,2015,9,30,9,21,220,70.0,60.27,325.0,East Village,10009,2,1.0,29.0,94.0,325,Manhattan,36,227.5
13305,2242345,2015,10,31,3,28,220,90.32,60.27,325.0,East Village,10009,2,1.0,29.0,94.0,325,Manhattan,36,293.54
13306,2242345,2015,11,30,4,26,220,86.67,60.27,325.0,East Village,10009,2,1.0,29.0,94.0,325,Manhattan,36,281.6775
13307,2242345,2015,12,31,7,24,220,77.42,60.27,325.0,East Village,10009,2,1.0,29.0,94.0,325,Manhattan,36,251.615
13308,2965605,2015,3,31,10,21,291,67.74,79.73,250.0,East Village,10009,2,1.0,11.0,92.0,250,Manhattan,36,169.35
13309,2965605,2015,12,31,5,26,291,83.87,79.73,250.0,East Village,10009,2,1.0,11.0,92.0,250,Manhattan,36,209.675
13310,70507,2015,1,30,19,11,190,36.67,52.05,130.0,Hell's Kitchen,10036,2,1.0,143.0,90.0,155,Manhattan,204,47.671
13311,70507,2015,2,28,0,28,190,100.0,52.05,160.0,Hell's Kitchen,10036,2,1.0,143.0,90.0,155,Manhattan,204,160.0
13312,70507,2015,3,31,0,31,190,100.0,52.05,160.0,Hell's Kitchen,10036,2,1.0,143.0,90.0,155,Manhattan,204,160.0
13313,70507,2015,4,30,14,16,190,53.33,52.05,160.0,Hell's Kitchen,10036,2,1.0,143.0,90.0,155,Manhattan,204,85.328
13314,70507,2015,5,31,8,23,190,74.19,52.05,160.0,Hell's Kitchen,10036,2,1.0,143.0,90.0,155,Manhattan,204,118.704
13315,70507,2015,6,30,3,27,190,90.0,52.05,160.0,Hell's Kitchen,10036,2,1.0,143.0,90.0,155,Manhattan,204,144.0
13316,70507,2015,7,31,12,19,190,61.29,52.05,160.0,Hell's Kitchen,10036,2,1.0,143.0,90.0,155,Manhattan,204,98.064
13317,70507,2015,8,31,14,17,190,54.84,52.05,160.0,Hell's Kitchen,10036,2,1.0,143.0,90.0,155,Manhattan,204,87.744
13318,70507,2015,9,30,19,11,190,36.67,52.05,160.0,Hell's Kitchen,10036,2,1.0,143.0,90.0,155,Manhattan,204,58.672
13319,70507,2015,10,31,4,27,190,87.1,52.05,160.0,Hell's Kitchen,10036,2,1.0,143.0,90.0,155,Manhattan,204,139.36
13320,70507,2015,11,30,24,6,190,20.0,52.05,160.0,Hell's Kitchen,10036,2,1.0,143.0,90.0,155,Manhattan,204,32.0
13321,70507,2015,12,31,28,3,190,9.68,52.05,160.0,Hell's Kitchen,10036,2,1.0,143.0,90.0,155,Manhattan,204,15.488
13322,109788,2015,1,29,10,19,263,65.52,72.05,499.0,Hell's Kitchen,10036,2,1.0,78.0,88.0,169,Manhattan,204,326.9448
13323,109788,2015,2,28,14,14,263,50.0,72.05,114.0,Hell's Kitchen,10036,2,1.0,78.0,88.0,169,Manhattan,204,57.0
13324,109788,2015,3,31,1,30,263,96.77,72.05,349.0,Hell's Kitchen,10036,2,1.0,78.0,88.0,169,Manhattan,204,337.7273
13325,109788,2015,4,30,3,27,263,90.0,72.05,349.0,Hell's Kitchen,10036,2,1.0,78.0,88.0,169,Manhattan,204,314.1
13326,109788,2015,5,31,4,27,263,87.1,72.05,349.0,Hell's Kitchen,10036,2,1.0,78.0,88.0,169,Manhattan,204,303.979
13327,109788,2015,6,30,2,28,263,93.33,72.05,349.0,Hell's Kitchen,10036,2,1.0,78.0,88.0,169,Manhattan,204,325.7217
13328,109788,2015,7,31,13,18,263,58.06,72.05,349.0,Hell's Kitchen,10036,2,1.0,78.0,88.0,169,Manhattan,204,202.6294
13329,109788,2015,8,31,27,4,263,12.9,72.05,299.0,Hell's Kitchen,10036,2,1.0,78.0,88.0,169,Manhattan,204,38.571
13330,109788,2015,9,30,2,28,263,93.33,72.05,349.0,Hell's Kitchen,10036,2,1.0,78.0,88.0,169,Manhattan,204,325.7217
13331,109788,2015,10,31,2,29,263,93.55,72.05,259.0,Hell's Kitchen,10036,2,1.0,78.0,88.0,169,Manhattan,204,242.2945
13332,109788,2015,11,30,8,22,263,73.33,72.05,359.0,Hell's Kitchen,10036,2,1.0,78.0,88.0,169,Manhattan,204,263.2547
13333,109788,2015,12,31,3,28,263,90.32,72.05,359.0,Hell's Kitchen,10036,2,1.0,78.0,88.0,169,Manhattan,204,324.2488
13334,284096,2015,1,30,26,4,165,13.33,45.21,179.0,Hell's Kitchen,10036,2,1.0,69.0,90.0,249,Manhattan,204,23.8607
13335,284096,2015,2,28,28,0,165,0.0,45.21,319.0,Hell's Kitchen,10036,2,1.0,69.0,90.0,249,Manhattan,204,0.0
13336,284096,2015,3,31,3,28,165,90.32,45.21,329.0,Hell's Kitchen,10036,2,1.0,69.0,90.0,249,Manhattan,204,297.1528
13337,284096,2015,4,30,9,21,165,70.0,45.21,329.0,Hell's Kitchen,10036,2,1.0,69.0,90.0,249,Manhattan,204,230.3
13338,284096,2015,5,31,21,10,165,32.26,45.21,329.0,Hell's Kitchen,10036,2,1.0,69.0,90.0,249,Manhattan,204,106.1354
13339,284096,2015,6,30,8,22,165,73.33,45.21,319.0,Hell's Kitchen,10036,2,1.0,69.0,90.0,249,Manhattan,204,233.9227
13340,284096,2015,7,31,16,15,165,48.39,45.21,319.0,Hell's Kitchen,10036,2,1.0,69.0,90.0,249,Manhattan,204,154.3641
13341,284096,2015,8,31,20,11,165,35.48,45.21,319.0,Hell's Kitchen,10036,2,1.0,69.0,90.0,249,Manhattan,204,113.1812
13342,284096,2015,9,30,4,26,165,86.67,45.21,319.0,Hell's Kitchen,10036,2,1.0,69.0,90.0,249,Manhattan,204,276.4773
13343,284096,2015,10,31,0,31,165,100.0,45.21,349.0,Hell's Kitchen,10036,2,1.0,69.0,90.0,249,Manhattan,204,349.0
13344,284096,2015,11,30,27,3,165,10.0,45.21,249.0,Hell's Kitchen,10036,2,1.0,69.0,90.0,249,Manhattan,204,24.9
13345,284096,2015,12,31,14,17,165,54.84,45.21,349.0,Hell's Kitchen,10036,2,1.0,69.0,90.0,249,Manhattan,204,191.3916
13346,292973,2015,1,30,11,19,261,63.33,71.51,295.0,Hell's Kitchen,10036,2,1.0,59.0,96.0,295,Manhattan,204,186.8235
13347,292973,2015,2,28,7,21,261,75.0,71.51,295.0,Hell's Kitchen,10036,2,1.0,59.0,96.0,295,Manhattan,204,221.25
13348,292973,2015,3,31,8,23,261,74.19,71.51,295.0,Hell's Kitchen,10036,2,1.0,59.0,96.0,295,Manhattan,204,218.8605
13349,292973,2015,4,30,8,22,261,73.33,71.51,295.0,Hell's Kitchen,10036,2,1.0,59.0,96.0,295,Manhattan,204,216.3235
13350,292973,2015,5,31,3,28,261,90.32,71.51,295.0,Hell's Kitchen,10036,2,1.0,59.0,96.0,295,Manhattan,204,266.444
13351,292973,2015,6,30,10,20,261,66.67,71.51,295.0,Hell's Kitchen,10036,2,1.0,59.0,96.0,295,Manhattan,204,196.6765
13352,292973,2015,7,31,9,22,261,70.97,71.51,295.0,Hell's Kitchen,10036,2,1.0,59.0,96.0,295,Manhattan,204,209.3615
13353,292973,2015,8,31,5,26,261,83.87,71.51,295.0,Hell's Kitchen,10036,2,1.0,59.0,96.0,295,Manhattan,204,247.4165
13354,292973,2015,9,30,5,25,261,83.33,71.51,295.0,Hell's Kitchen,10036,2,1.0,59.0,96.0,295,Manhattan,204,245.8235
13355,292973,2015,10,31,7,24,261,77.42,71.51,295.0,Hell's Kitchen,10036,2,1.0,59.0,96.0,295,Manhattan,204,228.389
13356,292973,2015,11,30,2,28,261,93.33,71.51,295.0,Hell's Kitchen,10036,2,1.0,59.0,96.0,295,Manhattan,204,275.3235
13357,292973,2015,12,31,4,27,261,87.1,71.51,295.0,Hell's Kitchen,10036,2,1.0,59.0,96.0,295,Manhattan,204,256.945
13358,433823,2015,1,30,9,21,273,70.0,74.79,300.0,Hell's Kitchen,10036,2,1.0,68.0,93.0,233,Manhattan,204,210.0
13359,433823,2015,2,28,12,16,273,57.14,74.79,300.0,Hell's Kitchen,10036,2,1.0,68.0,93.0,233,Manhattan,204,171.42
13360,433823,2015,3,31,8,23,273,74.19,74.79,300.0,Hell's Kitchen,10036,2,1.0,68.0,93.0,233,Manhattan,204,222.57
13361,433823,2015,4,30,1,29,273,96.67,74.79,300.0,Hell's Kitchen,10036,2,1.0,68.0,93.0,233,Manhattan,204,290.01
13362,433823,2015,5,31,5,26,273,83.87,74.79,300.0,Hell's Kitchen,10036,2,1.0,68.0,93.0,233,Manhattan,204,251.61
13363,433823,2015,6,30,3,27,273,90.0,74.79,300.0,Hell's Kitchen,10036,2,1.0,68.0,93.0,233,Manhattan,204,270.0
13364,433823,2015,7,31,4,27,273,87.1,74.79,300.0,Hell's Kitchen,10036,2,1.0,68.0,93.0,233,Manhattan,204,261.3
13365,433823,2015,8,31,4,27,273,87.1,74.79,300.0,Hell's Kitchen,10036,2,1.0,68.0,93.0,233,Manhattan,204,261.3
13366,433823,2015,9,30,4,26,273,86.67,74.79,233.0,Hell's Kitchen,10036,2,1.0,68.0,93.0,233,Manhattan,204,201.9411
13367,433823,2015,10,31,1,30,273,96.77,74.79,300.0,Hell's Kitchen,10036,2,1.0,68.0,93.0,233,Manhattan,204,290.31
13368,433823,2015,11,30,7,23,273,76.67,74.79,300.0,Hell's Kitchen,10036,2,1.0,68.0,93.0,233,Manhattan,204,230.01
13369,433823,2015,12,31,8,23,273,74.19,74.79,300.0,Hell's Kitchen,10036,2,1.0,68.0,93.0,233,Manhattan,204,222.57
13370,783307,2015,1,29,22,7,214,24.14,58.63,399.0,Hell's Kitchen,10036,2,2.0,55.0,95.0,599,Manhattan,204,96.3186
13371,783307,2015,2,28,21,7,214,25.0,58.63,399.0,Hell's Kitchen,10036,2,2.0,55.0,95.0,599,Manhattan,204,99.75
13372,783307,2015,3,31,9,22,214,70.97,58.63,599.0,Hell's Kitchen,10036,2,2.0,55.0,95.0,599,Manhattan,204,425.1103
13373,783307,2015,4,30,9,21,214,70.0,58.63,599.0,Hell's Kitchen,10036,2,2.0,55.0,95.0,599,Manhattan,204,419.3
13374,783307,2015,5,31,13,18,214,58.06,58.63,599.0,Hell's Kitchen,10036,2,2.0,55.0,95.0,599,Manhattan,204,347.7794
13375,783307,2015,6,30,4,26,214,86.67,58.63,599.0,Hell's Kitchen,10036,2,2.0,55.0,95.0,599,Manhattan,204,519.1533
13376,783307,2015,7,31,2,29,214,93.55,58.63,599.0,Hell's Kitchen,10036,2,2.0,55.0,95.0,599,Manhattan,204,560.3645
13377,783307,2015,8,31,18,13,214,41.94,58.63,599.0,Hell's Kitchen,10036,2,2.0,55.0,95.0,599,Manhattan,204,251.2206
13378,783307,2015,9,30,5,25,214,83.33,58.63,599.0,Hell's Kitchen,10036,2,2.0,55.0,95.0,599,Manhattan,204,499.1467
13379,783307,2015,10,31,1,30,214,96.77,58.63,599.0,Hell's Kitchen,10036,2,2.0,55.0,95.0,599,Manhattan,204,579.6523
13380,783307,2015,11,30,8,22,214,73.33,58.63,599.0,Hell's Kitchen,10036,2,2.0,55.0,95.0,599,Manhattan,204,439.2467
13381,783307,2015,12,31,9,22,214,70.97,58.63,599.0,Hell's Kitchen,10036,2,2.0,55.0,95.0,599,Manhattan,204,425.1103
13382,1110708,2015,1,29,16,13,217,44.83,59.45,400.0,Hell's Kitchen,10036,2,2.0,64.0,96.0,450,Manhattan,204,179.32
13383,1110708,2015,2,28,19,9,217,32.14,59.45,450.0,Hell's Kitchen,10036,2,2.0,64.0,96.0,450,Manhattan,204,144.63
13384,1110708,2015,3,31,18,13,217,41.94,59.45,350.0,Hell's Kitchen,10036,2,2.0,64.0,96.0,450,Manhattan,204,146.79
13385,1110708,2015,4,30,9,21,217,70.0,59.45,500.0,Hell's Kitchen,10036,2,2.0,64.0,96.0,450,Manhattan,204,350.0
13386,1110708,2015,5,31,10,21,217,67.74,59.45,500.0,Hell's Kitchen,10036,2,2.0,64.0,96.0,450,Manhattan,204,338.7
13387,1110708,2015,6,30,5,25,217,83.33,59.45,500.0,Hell's Kitchen,10036,2,2.0,64.0,96.0,450,Manhattan,204,416.65
13388,1110708,2015,7,31,5,26,217,83.87,59.45,500.0,Hell's Kitchen,10036,2,2.0,64.0,96.0,450,Manhattan,204,419.35
13389,1110708,2015,8,31,18,13,217,41.94,59.45,500.0,Hell's Kitchen,10036,2,2.0,64.0,96.0,450,Manhattan,204,209.7
13390,1110708,2015,9,30,4,26,217,86.67,59.45,450.0,Hell's Kitchen,10036,2,2.0,64.0,96.0,450,Manhattan,204,390.015
13391,1110708,2015,10,31,6,25,217,80.65,59.45,450.0,Hell's Kitchen,10036,2,2.0,64.0,96.0,450,Manhattan,204,362.925
13392,1110708,2015,11,30,3,27,217,90.0,59.45,450.0,Hell's Kitchen,10036,2,2.0,64.0,96.0,450,Manhattan,204,405.0
13393,1110708,2015,12,31,7,24,217,77.42,59.45,450.0,Hell's Kitchen,10036,2,2.0,64.0,96.0,450,Manhattan,204,348.39
13394,1359107,2015,1,29,23,6,234,20.69,64.11,199.0,Hell's Kitchen,10036,2,1.0,40.0,95.0,225,Manhattan,204,41.1731
13395,1359107,2015,2,28,28,0,234,0.0,64.11,225.0,Hell's Kitchen,10036,2,1.0,40.0,95.0,225,Manhattan,204,0.0
13396,1359107,2015,3,31,11,20,234,64.52,64.11,225.0,Hell's Kitchen,10036,2,1.0,40.0,95.0,225,Manhattan,204,145.17
13397,1359107,2015,4,30,10,20,234,66.67,64.11,225.0,Hell's Kitchen,10036,2,1.0,40.0,95.0,225,Manhattan,204,150.0075
13398,1359107,2015,5,31,4,27,234,87.1,64.11,225.0,Hell's Kitchen,10036,2,1.0,40.0,95.0,225,Manhattan,204,195.975
13399,1359107,2015,6,30,2,28,234,93.33,64.11,225.0,Hell's Kitchen,10036,2,1.0,40.0,95.0,225,Manhattan,204,209.9925
13400,1359107,2015,7,31,7,24,234,77.42,64.11,225.0,Hell's Kitchen,10036,2,1.0,40.0,95.0,225,Manhattan,204,174.195
13401,1359107,2015,8,31,9,22,234,70.97,64.11,225.0,Hell's Kitchen,10036,2,1.0,40.0,95.0,225,Manhattan,204,159.6825
13402,1359107,2015,9,30,1,29,234,96.67,64.11,225.0,Hell's Kitchen,10036,2,1.0,40.0,95.0,225,Manhattan,204,217.5075
13403,1359107,2015,10,31,1,30,234,96.77,64.11,225.0,Hell's Kitchen,10036,2,1.0,40.0,95.0,225,Manhattan,204,217.7325
13404,1359107,2015,11,30,5,25,234,83.33,64.11,225.0,Hell's Kitchen,10036,2,1.0,40.0,95.0,225,Manhattan,204,187.4925
13405,1359107,2015,12,31,9,22,234,70.97,64.11,225.0,Hell's Kitchen,10036,2,1.0,40.0,95.0,225,Manhattan,204,159.6825
13406,1798036,2015,1,30,29,1,212,3.33,58.08,232.0,Hell's Kitchen,10036,2,2.0,27.0,81.0,195,Manhattan,204,7.7256
13407,1798036,2015,2,28,18,10,212,35.71,58.08,245.0,Hell's Kitchen,10036,2,2.0,27.0,81.0,195,Manhattan,204,87.4895
13408,1798036,2015,3,31,10,21,212,67.74,58.08,395.0,Hell's Kitchen,10036,2,2.0,27.0,81.0,195,Manhattan,204,267.573
13409,1798036,2015,4,30,5,25,212,83.33,58.08,395.0,Hell's Kitchen,10036,2,2.0,27.0,81.0,195,Manhattan,204,329.1535
13410,1798036,2015,5,31,5,26,212,83.87,58.08,395.0,Hell's Kitchen,10036,2,2.0,27.0,81.0,195,Manhattan,204,331.2865
13411,1798036,2015,6,30,14,16,212,53.33,58.08,395.0,Hell's Kitchen,10036,2,2.0,27.0,81.0,195,Manhattan,204,210.6535
13412,1798036,2015,7,31,9,22,212,70.97,58.08,395.0,Hell's Kitchen,10036,2,2.0,27.0,81.0,195,Manhattan,204,280.3315
13413,1798036,2015,8,31,25,6,212,19.35,58.08,325.0,Hell's Kitchen,10036,2,2.0,27.0,81.0,195,Manhattan,204,62.8875
13414,1798036,2015,9,30,4,26,212,86.67,58.08,419.0,Hell's Kitchen,10036,2,2.0,27.0,81.0,195,Manhattan,204,363.1473
13415,1798036,2015,10,31,2,29,212,93.55,58.08,429.0,Hell's Kitchen,10036,2,2.0,27.0,81.0,195,Manhattan,204,401.3295
13416,1798036,2015,11,30,5,25,212,83.33,58.08,429.0,Hell's Kitchen,10036,2,2.0,27.0,81.0,195,Manhattan,204,357.4857
13417,1798036,2015,12,31,5,26,212,83.87,58.08,429.0,Hell's Kitchen,10036,2,2.0,27.0,81.0,195,Manhattan,204,359.8023
13418,1864061,2015,1,30,3,27,191,90.0,52.33,525.0,Hell's Kitchen,10036,2,2.0,11.0,100.0,525,Manhattan,204,472.5
13419,1864061,2015,2,28,0,28,191,100.0,52.33,525.0,Hell's Kitchen,10036,2,2.0,11.0,100.0,525,Manhattan,204,525.0
13420,1864061,2015,3,31,10,21,191,67.74,52.33,525.0,Hell's Kitchen,10036,2,2.0,11.0,100.0,525,Manhattan,204,355.635
13421,1864061,2015,4,30,26,4,191,13.33,52.33,525.0,Hell's Kitchen,10036,2,2.0,11.0,100.0,525,Manhattan,204,69.9825
13422,1864061,2015,5,31,27,4,191,12.9,52.33,525.0,Hell's Kitchen,10036,2,2.0,11.0,100.0,525,Manhattan,204,67.725
13423,1864061,2015,6,30,14,16,191,53.33,52.33,525.0,Hell's Kitchen,10036,2,2.0,11.0,100.0,525,Manhattan,204,279.9825
13424,1864061,2015,7,31,14,17,191,54.84,52.33,525.0,Hell's Kitchen,10036,2,2.0,11.0,100.0,525,Manhattan,204,287.91
13425,1864061,2015,8,31,8,23,191,74.19,52.33,525.0,Hell's Kitchen,10036,2,2.0,11.0,100.0,525,Manhattan,204,389.4975
13426,1864061,2015,9,30,21,9,191,30.0,52.33,525.0,Hell's Kitchen,10036,2,2.0,11.0,100.0,525,Manhattan,204,157.5
13427,1864061,2015,10,31,31,0,191,0.0,52.33,525.0,Hell's Kitchen,10036,2,2.0,11.0,100.0,525,Manhattan,204,0.0
13428,1864061,2015,11,30,6,24,191,80.0,52.33,525.0,Hell's Kitchen,10036,2,2.0,11.0,100.0,525,Manhattan,204,420.0
13429,1864061,2015,12,31,7,24,191,77.42,52.33,525.0,Hell's Kitchen,10036,2,2.0,11.0,100.0,525,Manhattan,204,406.455
13430,1913803,2015,1,30,21,9,202,30.0,55.34,299.0,Hell's Kitchen,10036,2,1.0,18.0,92.0,415,Manhattan,204,89.7
13431,1913803,2015,2,28,28,0,202,0.0,55.34,415.0,Hell's Kitchen,10036,2,1.0,18.0,92.0,415,Manhattan,204,0.0
13432,1913803,2015,3,31,17,14,202,45.16,55.34,299.0,Hell's Kitchen,10036,2,1.0,18.0,92.0,415,Manhattan,204,135.0284
13433,1913803,2015,4,30,6,24,202,80.0,55.34,415.0,Hell's Kitchen,10036,2,1.0,18.0,92.0,415,Manhattan,204,332.0
13434,1913803,2015,5,31,13,18,202,58.06,55.34,415.0,Hell's Kitchen,10036,2,1.0,18.0,92.0,415,Manhattan,204,240.949
13435,1913803,2015,6,30,4,26,202,86.67,55.34,415.0,Hell's Kitchen,10036,2,1.0,18.0,92.0,415,Manhattan,204,359.6805
13436,1913803,2015,7,31,15,16,202,51.61,55.34,415.0,Hell's Kitchen,10036,2,1.0,18.0,92.0,415,Manhattan,204,214.1815
13437,1913803,2015,8,31,17,14,202,45.16,55.34,415.0,Hell's Kitchen,10036,2,1.0,18.0,92.0,415,Manhattan,204,187.414
13438,1913803,2015,9,30,3,27,202,90.0,55.34,498.0,Hell's Kitchen,10036,2,1.0,18.0,92.0,415,Manhattan,204,448.2
13439,1913803,2015,10,31,1,30,202,96.77,55.34,498.0,Hell's Kitchen,10036,2,1.0,18.0,92.0,415,Manhattan,204,481.9146
13440,1913803,2015,11,30,9,21,202,70.0,55.34,415.0,Hell's Kitchen,10036,2,1.0,18.0,92.0,415,Manhattan,204,290.5
13441,1913803,2015,12,31,0,31,202,100.0,55.34,415.0,Hell's Kitchen,10036,2,1.0,18.0,92.0,415,Manhattan,204,415.0
13442,2357350,2015,1,29,29,0,229,0.0,62.74,324.0,Hell's Kitchen,10036,2,1.0,19.0,86.0,320,Manhattan,204,0.0
13443,2357350,2015,2,28,28,0,229,0.0,62.74,320.0,Hell's Kitchen,10036,2,1.0,19.0,86.0,320,Manhattan,204,0.0
13444,2357350,2015,3,31,12,19,229,61.29,62.74,320.0,Hell's Kitchen,10036,2,1.0,19.0,86.0,320,Manhattan,204,196.128
13445,2357350,2015,4,30,10,20,229,66.67,62.74,320.0,Hell's Kitchen,10036,2,1.0,19.0,86.0,320,Manhattan,204,213.344
